x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.8.29,2003-08-29 00:00:00,AB,2003,8,29,15.3,,8.5,,22,,0,,0,,0,,0,,,,,,0,,2.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.8.30,2003-08-30 00:00:00,AB,2003,8,30,17.4,,10.1,,24.7,,0,,0,,0,,0,,,,,,0,,0.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.8.31,2003-08-31 00:00:00,AB,2003,8,31,17.6,,12.6,,22.6,,0.6,,0.6,,0,,0,,,,,,0,,0.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.1,2003-09-01 00:00:00,AB,2003,9,1,14.5,,10.4,,18.5,,1,,1,,0,,0,,,,,,0,,3.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.2,2003-09-02 00:00:00,AB,2003,9,2,14.3,,6.2,,22.4,,0,,0,,0,,0,,,,,,0,,3.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.3,2003-09-03 00:00:00,AB,2003,9,3,19.2,,10.4,,28,,0,,0,,0,,0,,,,,,1.2,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.4,2003-09-04 00:00:00,AB,2003,9,4,17.9,,12,,23.8,,0,,0,,0,,0,,,,,,0,,0.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.5,2003-09-05 00:00:00,AB,2003,9,5,17,,11.5,,22.5,,0,,0,,0,,0,,,,,,0,,1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.6,2003-09-06 00:00:00,AB,2003,9,6,19.4,,12.4,,26.3,,0,,0,,0,,0,,,,,,1.4,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.7,2003-09-07 00:00:00,AB,2003,9,7,21,,12.3,,29.7,,0.4,,0.4,,0,,0,,,,,,3,,0,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.8,2003-09-08 00:00:00,AB,2003,9,8,13.8,,10.6,,16.9,,0,,0,,0,,0,,,,,,0,,4.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.9,2003-09-09 00:00:00,AB,2003,9,9,11.5,,9.7,,13.2,,0.4,,0.4,,0,,0,,,,,,0,,6.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.10,2003-09-10 00:00:00,AB,2003,9,10,14.6,,9.2,,20,,0,,0,,0,,0,,,,,,0,,3.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.11,2003-09-11 00:00:00,AB,2003,9,11,13.9,,9.8,,17.9,,0,,0,,0,,0,,,,,,0,,4.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.12,2003-09-12 00:00:00,AB,2003,9,12,9.8,,6.5,,13,,6.2,,6.2,,0,,0,,,,,,0,,8.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.13,2003-09-13 00:00:00,AB,2003,9,13,10.5,,3.5,,17.4,,0,,0,,0,,0,,,,,,0,,7.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.14,2003-09-14 00:00:00,AB,2003,9,14,10,,6.7,,13.2,,3.6,,3.6,,0,,0,,,,,,0,,8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.15,2003-09-15 00:00:00,AB,2003,9,15,4.2,,1.2,,7.2,,0,,0,,0,,0,,,,,,0,,13.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.16,2003-09-16 00:00:00,AB,2003,9,16,1.3,,0.3,,2.3,,0,,0,,0,,0,,,,,,0,,16.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.17,2003-09-17 00:00:00,AB,2003,9,17,1.3,,-0.5,,3,,0,,0,,0,,0,,,,,,0,,16.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.18,2003-09-18 00:00:00,AB,2003,9,18,6.5,,-0.1,,13.1,,0,,0,,0,,0,,,,,,0,,11.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.19,2003-09-19 00:00:00,AB,2003,9,19,12.2,,5.5,,18.9,,0,,0,,0,,0,,,,,,0,,5.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.20,2003-09-20 00:00:00,AB,2003,9,20,10.4,,6.6,,14.2,,0.6,,0.6,,0,,0,,,,,,0,,7.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.21,2003-09-21 00:00:00,AB,2003,9,21,10.3,,5.4,,15.2,,0,,0,,0,,0,,,,,,0,,7.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.22,2003-09-22 00:00:00,AB,2003,9,22,12,,7,,16.9,,3.8,,3.8,,0,,0,,,,,,0,,6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.23,2003-09-23 00:00:00,AB,2003,9,23,5.7,,2.2,,9.2,,0,,0,,0,,0,,,,,,0,,12.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.24,2003-09-24 00:00:00,AB,2003,9,24,5.6,,-1.4,,12.6,,0,,0,,0,,0,,,,,,0,,12.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.25,2003-09-25 00:00:00,AB,2003,9,25,12.1,,8.5,,15.7,,0,,0,,0,,0,,,,,,0,,5.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.26,2003-09-26 00:00:00,AB,2003,9,26,13.3,,9.4,,17.2,,0,,0,,0,,0,,,,,,0,,4.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.27,2003-09-27 00:00:00,AB,2003,9,27,11,,5.1,,16.9,,0,,0,,0,,0,,,,,,0,,7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.28,2003-09-28 00:00:00,AB,2003,9,28,6.3,,-0.5,,13.1,,0,,0,,0,,0,,,,,,0,,11.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.29,2003-09-29 00:00:00,AB,2003,9,29,5.8,,-0.6,,12.2,,0,,0,,0,,0,,,,,,0,,12.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.9.30,2003-09-30 00:00:00,AB,2003,9,30,9.4,,0.8,,17.9,,0,,0,,0,,0,,,,,,0,,8.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.1,2003-10-01 00:00:00,AB,2003,10,1,11.2,,1.9,,20.4,,0,,0,,0,,0,,,,,,0,,6.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.2,2003-10-02 00:00:00,AB,2003,10,2,11.7,,4.2,,19.2,,0,,0,,0,,0,,,,,,0,,6.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.3,2003-10-03 00:00:00,AB,2003,10,3,12.9,,2.5,,23.2,,0,,0,,0,,0,,,,,,0,,5.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.4,2003-10-04 00:00:00,AB,2003,10,4,15.1,,4.8,,25.4,,0,,0,,0,,0,,,,,,0,,2.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.5,2003-10-05 00:00:00,AB,2003,10,5,15.9,,5.3,,26.4,,0,,0,,0,,0,,,,,,0,,2.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.6,2003-10-06 00:00:00,AB,2003,10,6,16.7,,6.4,,27,,0,,0,,0,,0,,,,,,0,,1.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.7,2003-10-07 00:00:00,AB,2003,10,7,15.7,,6.7,,24.6,,0.4,,0.4,,0,,0,,,,,,0,,2.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.8,2003-10-08 00:00:00,AB,2003,10,8,11,,3.9,,18.1,,0,,0,,0,,0,,,,,,0,,7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.9,2003-10-09 00:00:00,AB,2003,10,9,11,,6.5,,15.5,,0,,0,,0,,0,,,,,,0,,7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.10,2003-10-10 00:00:00,AB,2003,10,10,10.9,,8.2,,13.6,,0,T,0,T,0,,0,,,,,,0,,7.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.11,2003-10-11 00:00:00,AB,2003,10,11,6.9,,0.2,,13.5,,0,,0,,0,,0,,,,,,0,,11.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.12,2003-10-12 00:00:00,AB,2003,10,12,5.9,,-1.1,,12.8,,0,,0,,0,,0,,,,,,0,,12.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.13,2003-10-13 00:00:00,AB,2003,10,13,6.6,,1.3,,11.9,,0,T,0,T,0,,0,,,,,,0,,11.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.14,2003-10-14 00:00:00,AB,2003,10,14,5.1,,0.3,,9.8,,0.4,,0.4,,0,,0,,,,,,0,,12.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.15,2003-10-15 00:00:00,AB,2003,10,15,0.7,,-2.4,,3.7,,0,T,0,,0,T,0,,,,,,0,,17.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.16,2003-10-16 00:00:00,AB,2003,10,16,2.9,,-3.1,,8.8,,0,,0,,0,,0,,,,,,0,,15.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.17,2003-10-17 00:00:00,AB,2003,10,17,8,,2.8,,13.2,,0.4,,0.4,,0,,0,,,,,,0,,10,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.18,2003-10-18 00:00:00,AB,2003,10,18,11.9,,5.8,,18,,0.2,,0.2,,0,,0,,,,,,0,,6.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.19,2003-10-19 00:00:00,AB,2003,10,19,6.9,,0.7,,13.1,,0,,0,,0,,0,,,,,,0,,11.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.20,2003-10-20 00:00:00,AB,2003,10,20,5.2,,1.6,,8.8,,0.8,,0.8,,0,,0,,,,,,0,,12.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.21,2003-10-21 00:00:00,AB,2003,10,21,10.4,,1.9,,18.9,,0,,0,,0,,0,,,,,,0,,7.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.22,2003-10-22 00:00:00,AB,2003,10,22,9.9,,5.6,,14.2,,0,,0,,0,,0,,,,,,0,,8.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.23,2003-10-23 00:00:00,AB,2003,10,23,7.6,,4.5,,10.6,,10.2,,10.2,,0,,0,,,,,,0,,10.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.24,2003-10-24 00:00:00,AB,2003,10,24,2.5,,-0.9,,5.9,,0,T,0,T,0,T,0,,,,,,0,,15.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.25,2003-10-25 00:00:00,AB,2003,10,25,5.1,,-1.8,,11.9,,1,,1,,0,,0,,,,,,0,,12.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.26,2003-10-26 00:00:00,AB,2003,10,26,13.3,,9.2,,17.4,,0.2,,0.2,,0,,0,,,,,,0,,4.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.27,2003-10-27 00:00:00,AB,2003,10,27,9.2,,3.2,,15.2,,0,,0,,0,,0,,,,,,0,,8.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.28,2003-10-28 00:00:00,AB,2003,10,28,0.6,,-2.9,,4.1,,6.4,,1,,6,,0,,,,,,0,,17.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.29,2003-10-29 00:00:00,AB,2003,10,29,-4.8,,-6.8,,-2.7,,0.4,,0,,0.4,,3,,,,,,0,,22.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.30,2003-10-30 00:00:00,AB,2003,10,30,-9.7,,-12.5,,-6.8,,0,T,0,,0,T,3,,,,,,0,,27.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.10.31,2003-10-31 00:00:00,AB,2003,10,31,-10.5,,-16.1,,-4.9,,0.2,,0,,0.4,,2,,,,,,0,,28.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.1,2003-11-01 00:00:00,AB,2003,11,1,-4,,-6.4,,-1.5,,2.2,,0,,4.8,,2,,,,,,0,,22,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.2,2003-11-02 00:00:00,AB,2003,11,2,-10,,-14.3,,-5.6,,1.2,,0,,6,,8,,,,,,0,,28,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.3,2003-11-03 00:00:00,AB,2003,11,3,-12.3,,-14.5,,-10.1,,0,T,0,,0.2,,4,,,,,,0,,30.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.4,2003-11-04 00:00:00,AB,2003,11,4,-12.4,,-15.4,,-9.4,,0,T,0,,0.2,,5,,,,,,0,,30.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.5,2003-11-05 00:00:00,AB,2003,11,5,-13,,-17.5,,-8.4,,0,T,0,,0,T,5,,,,,,0,,31,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.6,2003-11-06 00:00:00,AB,2003,11,6,-6.8,,-10.9,,-2.6,,0,T,0,,0,T,4,,,,,,0,,24.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.7,2003-11-07 00:00:00,AB,2003,11,7,-6.5,,-11.9,,-1.1,,0,,0,,0,,3,,,,,,0,,24.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.8,2003-11-08 00:00:00,AB,2003,11,8,-6.1,,-12.3,,0.2,,0,,0,,0,,4,,,,,,0,,24.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.9,2003-11-09 00:00:00,AB,2003,11,9,-5.4,,-10.7,,-0.1,,0,,0,,0,,3,,,,,,0,,23.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.10,2003-11-10 00:00:00,AB,2003,11,10,-2.3,,-7.7,,3.1,,0,,0,,0,,4,,,,,,0,,20.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.11,2003-11-11 00:00:00,AB,2003,11,11,-4.9,,-9.9,,0.2,,0,,0,,0,,4,,,,,,0,,22.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.12,2003-11-12 00:00:00,AB,2003,11,12,-3.6,,-9.6,,2.5,,0,,0,,0,,4,,,,,,0,,21.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.13,2003-11-13 00:00:00,AB,2003,11,13,3,,-2.5,,8.4,,0,,0,,0,,4,,,,,,0,,15,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.14,2003-11-14 00:00:00,AB,2003,11,14,0.3,,-5.6,,6.1,,0,,0,,0,,3,,,,,,0,,17.7,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.15,2003-11-15 00:00:00,AB,2003,11,15,-2,,-6.6,,2.7,,0,,0,,0,,3,,,,,,0,,20,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.16,2003-11-16 00:00:00,AB,2003,11,16,-1.3,,-7.8,,5.2,,0,,0,,0,,3,,,,,,0,,19.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.17,2003-11-17 00:00:00,AB,2003,11,17,-4,,-8.8,,0.8,,0,,0,,0,,3,,,,,,0,,22,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.18,2003-11-18 00:00:00,AB,2003,11,18,-1.2,,-4.8,,2.5,,0,T,0,,0,T,4,,,,,,0,,19.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.19,2003-11-19 00:00:00,AB,2003,11,19,-8.2,,-12.6,,-3.8,,9.8,,0,,14.4,,4,,,,,,0,,26.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.20,2003-11-20 00:00:00,AB,2003,11,20,-15.3,,-18,,-12.6,,0,T,0,,0,T,13,,,,,,0,,33.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.21,2003-11-21 00:00:00,AB,2003,11,21,-18.4,,-21.7,,-15.1,,0,T,0,,0,T,12,,,,,,0,,36.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.22,2003-11-22 00:00:00,AB,2003,11,22,-21.6,,-25.2,,-17.9,,0,,0,,0,,11,,,,,,0,,39.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.23,2003-11-23 00:00:00,AB,2003,11,23,-10.5,,-18.2,,-2.7,,0,T,0,,0.2,,12,,,,,,0,,28.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.24,2003-11-24 00:00:00,AB,2003,11,24,-7,,-10.8,,-3.2,,0.4,,0,,1,,11,,,,,,0,,25,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.25,2003-11-25 00:00:00,AB,2003,11,25,-6.4,,-11.5,,-1.2,,0,,0,,0,,12,,,,,,0,,24.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.26,2003-11-26 00:00:00,AB,2003,11,26,-8.3,,-11.8,,-4.8,,0,T,0,,0.2,,11,,,,,,0,,26.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.27,2003-11-27 00:00:00,AB,2003,11,27,-9,,-13.8,,-4.2,,0.4,,0,,0.8,,11,,,,,,0,,27,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.28,2003-11-28 00:00:00,AB,2003,11,28,-1.6,,-6.7,,3.6,,0,T,0,,0,T,11,,,,,,0,,19.6,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.29,2003-11-29 00:00:00,AB,2003,11,29,-4.4,,-9.5,,0.8,,0,T,0,,0,T,11,,,,,,0,,22.4,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.11.30,2003-11-30 00:00:00,AB,2003,11,30,-5.2,,-10.2,,-0.1,,0,,0,,0,,9,,,,,,0,,23.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.1,2003-12-01 00:00:00,AB,2003,12,1,-8.1,,-12.2,,-3.9,,0,,0,,0,,9,,,,,,0,,26.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.2,2003-12-02 00:00:00,AB,2003,12,2,-9.1,,-15.3,,-2.8,,0,,0,,0,,9,,,,,,0,,27.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.3,2003-12-03 00:00:00,AB,2003,12,3,-1.1,,-6.3,,4.1,,0,T,0,,0,T,9,,,,,,0,,19.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.4,2003-12-04 00:00:00,AB,2003,12,4,-8.5,,-12.5,,-4.4,,0,,0,,0,,8,,,,,,0,,26.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.5,2003-12-05 00:00:00,AB,2003,12,5,-5.5,,-7.6,,-3.4,,0,,0,,0,,8,,,,,,0,,23.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.6,2003-12-06 00:00:00,AB,2003,12,6,-5.1,,-11.1,,0.9,,0.4,,0,,0.6,,7,,,,,,0,,23.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.7,2003-12-07 00:00:00,AB,2003,12,7,-8.1,,-13.5,,-2.7,,0,,0,,0,,7,,,,,,0,,26.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.8,2003-12-08 00:00:00,AB,2003,12,8,-14.1,,-16.3,,-11.9,,0.4,,0,,1,,7,,,,,,0,,32.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.9,2003-12-09 00:00:00,AB,2003,12,9,-12.5,,-19.2,,-5.8,,0,T,0,,0.2,,5,,,,,,0,,30.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.10,2003-12-10 00:00:00,AB,2003,12,10,-14.3,,-19.1,,-9.4,,0,,0,,0,,6,,,,,,0,,32.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.11,2003-12-11 00:00:00,AB,2003,12,11,-17.3,,-21.8,,-12.8,,0,,0,,0,,6,,,,,,0,,35.3,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.12,2003-12-12 00:00:00,AB,2003,12,12,-11.2,,-18.1,,-4.3,,0,,0,,0,,6,,,,,,0,,29.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.13,2003-12-13 00:00:00,AB,2003,12,13,-3.9,,-6.9,,-0.9,,0,T,0,,0.2,,5,,,,,,0,,21.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.14,2003-12-14 00:00:00,AB,2003,12,14,-9.9,,-14.5,,-5.3,,0,,0,,0,,6,,,,,,0,,27.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.15,2003-12-15 00:00:00,AB,2003,12,15,-6.8,,-11.9,,-1.6,,0,T,0,,0.2,,7,,,,,,0,,24.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.16,2003-12-16 00:00:00,AB,2003,12,16,-2.8,,-7.4,,1.8,,0,,0,,0,,7,,,,,,0,,20.8,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.17,2003-12-17 00:00:00,AB,2003,12,17,0.5,,-2.9,,3.9,,0,,0,,0,,7,,,,,,0,,17.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.18,2003-12-18 00:00:00,AB,2003,12,18,-1.9,,-6,,2.3,,0,,0,,0,,7,,,,,,0,,19.9,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.19,2003-12-19 00:00:00,AB,2003,12,19,-1.5,,-4.9,,1.9,,0,,0,,0,,7,,,,,,0,,19.5,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.20,2003-12-20 00:00:00,AB,2003,12,20,2.8,,-0.3,,5.8,,0,,0,,0,,7,,,,,,0,,15.2,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.21,2003-12-21 00:00:00,AB,2003,12,21,-2,,-5.7,,1.7,,0,,0,,0,,7,,,,,,0,,20,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.22,2003-12-22 00:00:00,AB,2003,12,22,-3.1,,-7.8,,1.7,,0,,0,,0,,7,,,,,,0,,21.1,,,,,
-113.51666944444445,53.57305777777778,EDMONTON BLATCHFORD,3012209,3012209.2003.12.23,2003-12-23 00:00:00,AB,2003,12,23,-0.7,,-5.9,,4.6,,0,,0,,0,,7,,,,,,0,,18.7,,,,,
